Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 279,1.0000,1.0000,1.0000,1.0000,0.9000,0.9474,1.0000,1.0000,1.0000,1,0.5000,1,0
Ex 280,1.0000,0.5714,0.7273,0.8824,0.8824,0.8824,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 281,1.0000,1.0000,1.0000,0.6667,0.4286,0.5217,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 282,1.0000,1.0000,1.0000,0.9375,0.9375,0.9375,1.0000,1.0000,1.0000,1,0.8000,1,0
Ex 283,1.0000,1.0000,1.0000,1.0000,0.8667,0.9286,0.0000,0.0000,0.0000,1,0.6667,0,0
Ex 284,0.5000,0.7500,0.6000,0.5455,0.8571,0.6667,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 285,1.0000,1.0000,1.0000,0.8462,0.7857,0.8148,1.0000,1.0000,1.0000,1,0.3333,1,0
Ex 286,0.8000,1.0000,0.8889,0.7692,0.6667,0.7143,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 287,0.6000,0.6000,0.6000,0.8333,0.6667,0.7407,1.0000,0.2500,0.4000,0,0.0000,0,0
Ex 288,1.0000,1.0000,1.0000,0.9167,0.9167,0.9167,1.0000,1.0000,1.0000,1,0.6000,1,0
Ex 289,1.0000,1.0000,1.0000,0.8571,1.0000,0.9231,0.6667,1.0000,0.8000,1,0.6667,0,0
Ex 290,1.0000,1.0000,1.0000,0.8889,0.8889,0.8889,1.0000,1.0000,1.0000,1,0.5000,1,0
Ex 291,1.0000,0.7500,0.8571,0.6000,0.6429,0.6207,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 292,0.5000,1.0000,0.6667,0.5000,0.4545,0.4762,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 293,1.0000,1.0000,1.0000,1.0000,0.8824,0.9375,1.0000,1.0000,1.0000,1,0.5000,1,0
Ex 294,1.0000,1.0000,1.0000,1.0000,0.8500,0.9189,0.7500,1.0000,0.8571,1,0.2500,0,0
Ex 295,1.0000,1.0000,1.0000,0.9286,0.8125,0.8667,1.0000,1.0000,1.0000,1,0.3333,1,0
Ex 296,0.8000,0.6667,0.7273,0.9524,1.0000,0.9756,0.5000,0.1667,0.2500,0,0.7500,0,0
Ex 297,1.0000,0.6000,0.7500,1.0000,0.7778,0.8750,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 298,0.7500,1.0000,0.8571,0.9167,0.8462,0.8800,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 299,1.0000,0.6667,0.8000,0.9130,0.9130,0.9130,1.0000,0.5000,0.6667,0,0.5000,0,0
Ex 300,1.0000,0.7500,0.8571,0.4706,0.6667,0.5517,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 301,0.6000,0.7500,0.6667,0.8235,0.7368,0.7778,1.0000,0.3333,0.5000,0,0.3333,0,0
Ex 302,1.0000,1.0000,1.0000,0.9375,0.9375,0.9375,1.0000,1.0000,1.0000,1,0.4000,1,0
Ex 303,1.0000,1.0000,1.0000,0.9583,0.6970,0.8070,0.8000,0.8000,0.8000,1,0.1667,0,0
Ex 304,1.0000,1.0000,1.0000,0.8571,0.8571,0.8571,1.0000,1.0000,1.0000,1,0.6667,1,0
Ex 305,1.0000,1.0000,1.0000,0.8235,0.8235,0.8235,0.6000,1.0000,0.7500,1,0.5000,0,0
Ex 306,1.0000,0.5455,0.7059,0.8235,0.8000,0.8116,0.6000,0.4286,0.5000,0,0.0000,0,0
Ex 307,1.0000,1.0000,1.0000,1.0000,0.9362,0.9670,0.2000,1.0000,0.3333,1,0.6667,0,0
Ex 308,1.0000,1.0000,1.0000,0.9200,0.8846,0.9020,0.6000,0.6000,0.6000,1,0.4000,0,0
Ex 309,0.5000,0.6000,0.5455,0.7857,0.6471,0.7097,0.5000,0.2000,0.2857,0,0.0000,0,0
Ex 310,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 311,0.7500,1.0000,0.8571,1.0000,0.9412,0.9697,1.0000,1.0000,1.0000,0,0.6667,1,0
Ex 312,1.0000,1.0000,1.0000,0.8571,0.6667,0.7500,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 313,1.0000,0.8571,0.9231,0.6500,0.7647,0.7027,0.8000,0.6667,0.7273,0,0.0000,0,0
Ex 314,0.7500,0.7500,0.7500,0.9000,0.7500,0.8182,1.0000,0.4000,0.5714,0,0.3333,0,0
Ex 315,0.5000,0.5000,0.5000,0.6667,0.3077,0.4211,1.0000,0.2500,0.4000,0,0.0000,0,0
Ex 316,0.6667,0.8000,0.7273,0.7647,0.8667,0.8125,1.0000,0.7500,0.8571,0,0.2500,0,0
Ex 317,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 318,0.7500,1.0000,0.8571,1.0000,0.9167,0.9565,0.0000,0.0000,0.0000,0,0.6667,0,0
Ex 319,1.0000,1.0000,1.0000,0.9091,1.0000,0.9524,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 320,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 321,0.6250,1.0000,0.7692,0.6000,0.3462,0.4390,0.6667,0.5000,0.5714,0,0.0000,0,0
Ex 322,1.0000,0.7143,0.8333,0.8421,0.7619,0.8000,1.0000,0.4286,0.6000,0,0.4000,0,0
Ex 323,1.0000,1.0000,1.0000,1.0000,0.9000,0.9474,1.0000,1.0000,1.0000,1,0.6667,1,0
Ex 324,0.5000,1.0000,0.6667,0.7778,0.7000,0.7368,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 325,1.0000,1.0000,1.0000,1.0000,0.8571,0.9231,1.0000,1.0000,1.0000,1,0.5000,1,0
Ex 326,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 327,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571,1,1.0000,0,0
Ex 328,1.0000,0.8333,0.9091,0.9167,0.8919,0.9041,0.6000,0.7500,0.6667,0,0.2000,0,0
Ex 329,1.0000,1.0000,1.0000,0.9375,1.0000,0.9677,1.0000,1.0000,1.0000,1,0.7500,1,0
Ex 330,1.0000,0.8000,0.8889,0.9444,0.7083,0.8095,0.6667,0.5000,0.5714,0,0.2500,0,0
Ex 331,0.4286,0.7500,0.5455,0.6667,0.5556,0.6061,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 332,0.8571,0.8571,0.8571,0.9375,0.7143,0.8108,0.6667,0.5714,0.6154,0,0.0000,0,0
Ex 333,0.8000,0.6667,0.7273,0.9643,0.9310,0.9474,1.0000,0.4286,0.6000,0,0.5000,0,0
Ex 334,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 335,0.5000,1.0000,0.6667,0.8182,0.7500,0.7826,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 336,1.0000,1.0000,1.0000,0.9394,0.9394,0.9394,1.0000,1.0000,1.0000,1,0.4000,1,0
Ex 337,1.0000,1.0000,1.0000,1.0000,0.9412,0.9697,1.0000,1.0000,1.0000,1,0.8000,1,0
Ex 338,1.0000,1.0000,1.0000,0.9688,1.0000,0.9841,1.0000,1.0000,1.0000,1,0.8000,1,0
Ex 339,0.4000,0.6667,0.5000,0.4000,0.5714,0.4706,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 340,1.0000,0.7778,0.8750,0.7500,0.6000,0.6667,0.6667,0.5000,0.5714,0,0.0000,0,0
Ex 341,0.6667,0.6667,0.6667,1.0000,0.4444,0.6154,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 342,1.0000,1.0000,1.0000,0.8889,0.8000,0.8421,1.0000,1.0000,1.0000,1,0.3333,1,0
Ex 343,1.0000,0.8000,0.8889,0.8824,1.0000,0.9375,0.6667,0.5000,0.5714,0,0.7500,0,0
Ex 344,0.7500,0.3750,0.5000,0.6875,0.9167,0.7857,0.5000,0.1250,0.2000,0,0.3333,0,0
Ex 345,0.7500,0.7500,0.7500,0.7895,0.6818,0.7317,0.3333,0.1429,0.2000,0,0.1667,0,0
Ex 346,0.4000,1.0000,0.5714,0.4545,0.4545,0.4545,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 347,0.9000,0.7500,0.8182,0.5641,0.6667,0.6111,0.4286,0.2727,0.3333,0,0.1111,0,0
Ex 348,0.6667,1.0000,0.8000,0.8000,0.5714,0.6667,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 349,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 350,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 351,0.8333,1.0000,0.9091,0.9231,1.0000,0.9600,1.0000,1.0000,1.0000,0,0.8000,1,0
Ex 352,1.0000,0.8000,0.8889,0.8571,0.7826,0.8182,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 353,0.8000,0.8000,0.8000,0.6087,0.7000,0.6512,0.5000,0.5000,0.5000,0,0.0000,0,0
Ex 354,1.0000,1.0000,1.0000,0.8333,0.9091,0.8696,1.0000,1.0000,1.0000,1,0.3333,1,0
Ex 355,0.6667,0.8000,0.7273,0.7143,0.5556,0.6250,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 356,1.0000,1.0000,1.0000,0.8889,0.8000,0.8421,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 357,1.0000,0.7143,0.8333,0.8750,0.7778,0.8235,0.6000,0.5000,0.5455,0,0.0000,0,0
Ex 358,0.4000,1.0000,0.5714,0.9333,0.7000,0.8000,1.0000,1.0000,1.0000,0,0.5000,1,0
Ex 359,0.7500,1.0000,0.8571,0.8125,0.8125,0.8125,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 360,1.0000,1.0000,1.0000,0.7647,0.8125,0.7879,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 361,1.0000,1.0000,1.0000,0.6296,0.7083,0.6667,0.6667,1.0000,0.8000,1,0.0000,0,0
Ex 362,1.0000,1.0000,1.0000,0.9500,1.0000,0.9744,1.0000,1.0000,1.0000,1,0.6667,1,0
Ex 363,1.0000,1.0000,1.0000,0.9412,1.0000,0.9697,1.0000,0.7500,0.8571,1,0.5000,0,0
Ex 364,1.0000,1.0000,1.0000,0.9286,1.0000,0.9630,1.0000,1.0000,1.0000,1,0.7500,1,0
Ex 365,1.0000,1.0000,1.0000,1.0000,0.9444,0.9714,0.7500,1.0000,0.8571,1,0.7500,0,0
Ex 366,1.0000,1.0000,1.0000,0.9375,0.8824,0.9091,0.5000,1.0000,0.6667,1,0.7500,0,0
Ex 367,0.7500,1.0000,0.8571,1.0000,0.8947,0.9444,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 368,1.0000,0.8750,0.9333,0.6296,0.7727,0.6939,0.8750,0.7778,0.8235,0,0.0000,0,0
Ex 369,0.7500,0.7500,0.7500,0.8750,0.4375,0.5833,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 370,1.0000,0.8000,0.8889,1.0000,0.9444,0.9714,0.7500,0.6000,0.6667,0,0.7500,0,0
Ex 371,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 372,0.6000,0.4286,0.5000,0.5000,0.5833,0.5385,0.3333,0.1250,0.1818,0,0.3333,0,0
Ex 373,1.0000,0.8571,0.9231,0.6500,0.4483,0.5306,0.5714,0.5714,0.5714,0,0.0000,0,0
Ex 374,1.0000,0.8750,0.9333,0.7778,0.7778,0.7778,0.8333,0.8333,0.8333,0,0.1429,0,0
Ex 375,1.0000,1.0000,1.0000,0.8780,0.9730,0.9231,1.0000,1.0000,1.0000,1,0.2857,1,0
Ex 376,1.0000,0.5833,0.7368,0.8519,0.9583,0.9020,0.4000,0.2000,0.2667,0,0.5714,0,0
Ex 377,1.0000,1.0000,1.0000,1.0000,0.7143,0.8333,1.0000,1.0000,1.0000,1,0.6667,1,0
Ex 378,0.7500,0.6000,0.6667,0.8333,1.0000,0.9091,0.5000,0.1667,0.2500,0,0.6667,0,0
Ex 379,1.0000,0.6000,0.7500,0.9474,0.8571,0.9000,1.0000,0.3333,0.5000,0,0.3333,0,0
Ex 380,1.0000,1.0000,1.0000,0.9474,1.0000,0.9730,0.6667,0.6667,0.6667,1,0.7500,0,0
Ex 381,1.0000,1.0000,1.0000,1.0000,0.8000,0.8889,0.6667,1.0000,0.8000,1,0.3333,0,0
Ex 382,1.0000,1.0000,1.0000,0.9412,0.8889,0.9143,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 383,0.8000,1.0000,0.8889,1.0000,0.9545,0.9767,1.0000,1.0000,1.0000,0,0.7500,1,0
Ex 384,1.0000,0.5000,0.6667,1.0000,0.8824,0.9375,0.5000,0.1667,0.2500,0,0.6667,0,0
Ex 385,0.5000,1.0000,0.6667,0.8889,0.5000,0.6400,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 386,1.0000,1.0000,1.0000,0.9444,1.0000,0.9714,1.0000,1.0000,1.0000,1,0.6667,1,0
Ex 387,1.0000,1.0000,1.0000,0.9600,1.0000,0.9796,1.0000,1.0000,1.0000,1,0.8000,1,0
Ex 388,1.0000,1.0000,1.0000,0.8108,0.9375,0.8696,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 389,1.0000,1.0000,1.0000,0.9474,0.9000,0.9231,1.0000,1.0000,1.0000,1,0.5000,1,0
Ex 390,0.8333,1.0000,0.9091,0.8235,0.8750,0.8485,0.5000,1.0000,0.6667,0,0.4000,0,0
Ex 391,1.0000,1.0000,1.0000,0.9375,1.0000,0.9677,1.0000,1.0000,1.0000,1,0.6667,1,0
Ex 392,1.0000,1.0000,1.0000,0.7083,0.8095,0.7556,0.6667,1.0000,0.8000,1,0.0000,0,0
Ex 393,0.8333,1.0000,0.9091,1.0000,0.5625,0.7200,0.5000,1.0000,0.6667,0,0.0000,0,0
Ex 394,1.0000,1.0000,1.0000,0.9600,1.0000,0.9796,0.6667,1.0000,0.8000,1,0.7500,0,0
Ex 395,0.3333,0.6667,0.4444,1.0000,0.8571,0.9231,1.0000,0.5000,0.6667,0,0.5000,0,0
Ex 396,0.4444,0.5714,0.5000,0.8000,1.0000,0.8889,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 397,0.6667,1.0000,0.8000,0.8462,0.6111,0.7097,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 398,1.0000,1.0000,1.0000,0.7895,0.8333,0.8108,0.8000,1.0000,0.8889,1,0.3333,0,0
Ex 399,1.0000,0.8333,0.9091,1.0000,0.9200,0.9583,0.6667,0.3333,0.4444,0,0.6000,0,0
Ex 400,1.0000,0.8333,0.9091,0.9524,0.8000,0.8696,1.0000,0.8000,0.8889,0,0.6000,0,0
Ex 401,1.0000,1.0000,1.0000,0.9583,0.8519,0.9020,1.0000,0.8000,0.8889,1,0.0000,0,0
Ex 402,0.8889,0.8889,0.8889,0.8684,0.9429,0.9041,0.2857,0.6667,0.4000,0,0.5000,0,0
Ex 403,1.0000,1.0000,1.0000,0.9474,1.0000,0.9730,1.0000,1.0000,1.0000,1,0.6667,1,0
Ex 404,0.7500,0.6000,0.6667,1.0000,0.8125,0.8966,1.0000,0.2500,0.4000,0,0.3333,0,0
Ex 405,0.8333,0.6250,0.7143,1.0000,0.8636,0.9268,0.4000,0.2500,0.3077,0,0.8000,0,0
Ex 406,1.0000,0.6111,0.7586,0.8378,0.7381,0.7848,0.4000,0.4444,0.4211,0,0.2727,0,0
Ex 407,1.0000,1.0000,1.0000,0.8333,0.7692,0.8000,1.0000,1.0000,1.0000,1,0.3333,1,0
Ex 408,1.0000,1.0000,1.0000,0.8824,1.0000,0.9375,1.0000,1.0000,1.0000,1,0.5000,1,0
Ex 409,1.0000,0.6667,0.8000,0.7222,0.8125,0.7647,0.3333,0.3333,0.3333,0,0.5000,0,0
Ex 410,1.0000,0.8750,0.9333,0.9643,0.8710,0.9153,0.3333,0.6667,0.4444,0,0.4286,0,0
Ex 411,0.2857,0.6667,0.4000,1.0000,0.9412,0.9697,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 412,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000,1.0000,0.3333,0.5000,0,1.0000,0,0
Ex 413,0.7500,0.7500,0.7500,1.0000,0.9375,0.9677,1.0000,0.3333,0.5000,0,0.6667,0,0
Ex 414,1.0000,1.0000,1.0000,0.9500,0.7308,0.8261,1.0000,0.8333,0.9091,1,0.5000,0,0
Ex 415,1.0000,1.0000,1.0000,0.9444,0.9444,0.9444,0.5000,1.0000,0.6667,1,0.6667,0,0
Ex 416,1.0000,0.5000,0.6667,1.0000,0.8387,0.9123,0.7500,0.2308,0.3529,0,0.4000,0,0
Ex 417,1.0000,0.6250,0.7692,1.0000,1.0000,1.0000,0.5000,0.3750,0.4286,0,1.0000,0,0
Ex 418,0.8000,1.0000,0.8889,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,1.0000,1,0
Ex 419,0.8333,1.0000,0.9091,0.9000,0.8182,0.8571,0.6667,1.0000,0.8000,0,0.0000,0,0
Ex 420,0.8000,0.6667,0.7273,0.9412,0.9057,0.9231,0.8571,0.4000,0.5455,0,0.5000,0,0
Ex 421,1.0000,1.0000,1.0000,0.6667,0.6923,0.6792,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 422,0.8000,0.8000,0.8000,0.9630,0.9630,0.9630,0.5000,0.2500,0.3333,0,0.7500,0,0
Ex 423,0.8571,0.8571,0.8571,0.7561,0.7561,0.7561,0.3333,0.3333,0.3333,0,0.0000,0,0
Ex 424,1.0000,1.0000,1.0000,0.9231,0.8000,0.8571,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 425,1.0000,1.0000,1.0000,0.9750,0.9750,0.9750,0.8571,0.8571,0.8571,1,0.7143,0,0
Ex 426,1.0000,0.8000,0.8889,0.8333,0.7895,0.8108,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 427,1.0000,0.8333,0.9091,0.9615,0.9615,0.9615,0.7500,0.5000,0.6000,0,0.8000,0,0
Ex 428,0.8000,0.8000,0.8000,0.3636,0.2857,0.3200,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 429,0.8000,1.0000,0.8889,0.8824,0.9375,0.9091,1.0000,1.0000,1.0000,0,0.2500,1,0
Ex 430,0.6667,0.6667,0.6667,0.9667,1.0000,0.9831,1.0000,0.4286,0.6000,0,0.7500,0,0
Ex 431,0.8000,0.6667,0.7273,0.9231,0.7500,0.8276,1.0000,0.3333,0.5000,0,0.5000,0,0
Ex 432,1.0000,0.8000,0.8889,1.0000,0.8571,0.9231,1.0000,0.3333,0.5000,0,0.2500,0,0
Ex 433,1.0000,1.0000,1.0000,1.0000,0.8333,0.9091,1.0000,1.0000,1.0000,1,0.5000,1,0
Ex 434,1.0000,1.0000,1.0000,0.9677,1.0000,0.9836,0.7500,1.0000,0.8571,1,0.8000,0,0
Ex 435,0.8333,0.8333,0.8333,1.0000,0.9394,0.9688,0.4000,0.4000,0.4000,0,0.6000,0,0
Ex 436,0.8750,0.7778,0.8235,0.7407,0.4762,0.5797,0.1667,0.1250,0.1429,0,0.0000,0,0
Ex 437,0.8333,1.0000,0.9091,0.8846,0.9200,0.9020,1.0000,1.0000,1.0000,0,0.4000,1,0
Ex 438,0.8333,0.8333,0.8333,1.0000,0.7500,0.8571,1.0000,0.4000,0.5714,0,0.2000,0,0
Ex 439,0.6667,0.8000,0.7273,0.5833,0.3684,0.4516,1.0000,0.7500,0.8571,0,0.0000,0,0
Ex 440,1.0000,0.8333,0.9091,0.8378,0.9394,0.8857,1.0000,0.7143,0.8333,0,0.4000,0,0
Ex 441,1.0000,1.0000,1.0000,1.0000,0.9231,0.9600,0.5000,0.5000,0.5000,1,0.6667,0,0
Ex 442,0.5000,0.5714,0.5333,0.7826,0.7826,0.7826,1.0000,0.4000,0.5714,0,0.2500,0,0
Ex 443,0.5000,0.2857,0.3636,0.9091,0.9091,0.9091,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 444,1.0000,1.0000,1.0000,0.9000,0.9643,0.9310,1.0000,1.0000,1.0000,1,0.4000,1,0
Ex 445,1.0000,0.5385,0.7000,0.6667,0.6452,0.6557,0.8333,0.2778,0.4167,0,0.2857,0,0
Ex 446,0.8571,0.6667,0.7500,0.8966,0.6842,0.7761,1.0000,0.3636,0.5333,0,0.3333,0,0
Ex 447,0.6000,0.6000,0.6000,1.0000,0.9130,0.9545,1.0000,0.2500,0.4000,0,0.6667,0,0
Ex 448,0.6364,0.7778,0.7000,0.8824,0.9091,0.8955,1.0000,0.5556,0.7143,0,0.2857,0,0
Ex 449,1.0000,0.8333,0.9091,0.9655,1.0000,0.9825,0.6000,0.6000,0.6000,0,0.8000,0,0
Ex 450,1.0000,1.0000,1.0000,1.0000,0.9565,0.9778,1.0000,0.8333,0.9091,1,0.8000,0,0
Ex 451,0.8000,0.8000,0.8000,0.9200,0.9200,0.9200,0.6667,0.5000,0.5714,0,0.2500,0,0
Ex 452,1.0000,1.0000,1.0000,1.0000,0.9130,0.9545,1.0000,1.0000,1.0000,1,0.3333,1,0
Ex 453,0.5000,0.6667,0.5714,0.8750,0.7000,0.7778,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 454,1.0000,0.7143,0.8333,0.7727,0.9444,0.8500,0.4000,0.3333,0.3636,0,0.6000,0,0
Ex 455,0.8000,1.0000,0.8889,0.5714,0.3636,0.4444,0.0000,0.0000,0.0000,0,0.2500,0,0
Ex 456,1.0000,1.0000,1.0000,1.0000,0.9677,0.9836,1.0000,1.0000,1.0000,1,0.8571,1,0
Ex 457,1.0000,1.0000,1.0000,0.8929,0.8929,0.8929,0.8571,1.0000,0.9231,1,0.5714,0,0
Ex 458,1.0000,0.8000,0.8889,0.8462,0.9565,0.8980,1.0000,0.7500,0.8571,0,0.2500,0,0
Ex 459,1.0000,1.0000,1.0000,1.0000,0.9375,0.9677,1.0000,0.8000,0.8889,1,0.7500,0,0
Ex 460,1.0000,1.0000,1.0000,1.0000,0.9286,0.9630,0.5000,1.0000,0.6667,1,0.6667,0,0
Ex 461,1.0000,0.6667,0.8000,0.8621,1.0000,0.9259,0.3333,0.2000,0.2500,0,0.7500,0,0
Ex 462,0.7500,0.7500,0.7500,0.8095,0.8095,0.8095,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 463,0.7500,1.0000,0.8571,1.0000,0.7368,0.8485,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 464,0.8000,1.0000,0.8889,0.8750,0.9333,0.9032,1.0000,0.8000,0.8889,0,0.5000,0,0
Ex 465,0.7500,1.0000,0.8571,0.9286,0.8125,0.8667,0.5000,0.5000,0.5000,0,0.0000,0,0
Ex 466,0.8000,1.0000,0.8889,0.8947,0.8947,0.8947,0.6667,1.0000,0.8000,0,0.2500,0,0
Ex 467,1.0000,0.7778,0.8750,0.8276,0.9600,0.8889,0.7143,0.5556,0.6250,0,0.5714,0,0
Ex 468,0.6000,1.0000,0.7500,0.6875,0.5238,0.5946,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 469,1.0000,1.0000,1.0000,1.0000,0.8462,0.9167,1.0000,0.7500,0.8571,1,0.2000,0,0
Ex 470,0.8571,0.8571,0.8571,0.8077,0.7778,0.7925,0.8333,0.7143,0.7692,0,0.1667,0,0
Ex 471,0.6000,1.0000,0.7500,1.0000,0.8824,0.9375,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 472,0.6667,0.6667,0.6667,0.7778,0.7000,0.7368,0.0000,0.0000,0.0000,0,0.0000,0,0
