Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 272,0.8100,0.9450,0.8723,0.6261,0.7200,0.6698,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 273,0.3780,0.9450,0.5400,0.6429,0.5625,0.6000,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 274,0.5670,0.7088,0.6300,0.7364,0.6231,0.6750,0.3000,0.3000,0.3000,0,0.0000,0,0
Ex 275,0.5670,0.9450,0.7088,0.7616,0.5824,0.6600,0.9000,0.4500,0.6000,0,0.0000,0,0
Ex 276,0.9450,0.7560,0.8400,0.6750,0.5870,0.6279,0.6750,0.5400,0.6000,0,0.0000,0,0
Ex 277,0.7875,0.6750,0.7269,0.6000,0.6546,0.6261,0.3000,0.1500,0.2000,0,0.0000,0,0
Ex 278,0.5670,0.9450,0.7088,0.8400,0.6631,0.7411,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 279,0.3780,0.9450,0.5400,0.9000,0.4500,0.6000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 280,0.7560,0.5400,0.6300,0.8357,0.6882,0.7548,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 281,0.6300,0.3780,0.4725,0.9000,0.7000,0.7875,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 282,0.7088,0.5670,0.6300,0.8182,0.7500,0.7826,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 283,0.7088,0.9450,0.8100,0.9000,0.7800,0.8357,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 284,0.4725,0.4725,0.4725,0.5143,0.7200,0.6000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 285,0.5670,0.9450,0.7088,0.7714,0.3857,0.5143,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 286,0.7088,0.7088,0.7088,0.8100,0.6231,0.7043,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 287,0.3780,0.3780,0.3780,0.9000,0.8182,0.8572,0.9000,0.2250,0.3600,0,0.5000,0,0
Ex 288,0.9450,0.9450,0.9450,0.8100,0.6750,0.7364,0.6000,0.9000,0.7200,1,0.0000,0,0
Ex 289,0.5670,0.9450,0.7088,0.6000,0.6000,0.6000,0.6000,0.9000,0.7200,0,0.0000,0,0
Ex 290,0.4725,0.9450,0.6300,0.9000,0.7000,0.7875,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 291,0.7560,0.9450,0.8400,0.6750,0.5684,0.6171,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 292,0.3150,0.6300,0.4200,0.6000,0.6000,0.6000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 293,0.9450,0.9450,0.9450,0.7616,0.5824,0.6600,0.5400,0.9000,0.6750,1,0.0000,0,0
Ex 294,0.7560,0.9450,0.8400,0.9000,0.7650,0.8270,0.6750,0.9000,0.7714,0,0.2500,0,0
Ex 295,0.5670,0.9450,0.7088,0.9000,0.6188,0.7333,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 296,0.7560,0.6300,0.6873,0.8471,0.7200,0.7784,0.3000,0.1500,0.2000,0,0.0000,0,0
Ex 297,0.4725,0.3780,0.4200,0.4500,0.3000,0.3600,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 298,0.5670,0.9450,0.7088,0.9000,0.7616,0.8250,0.4500,0.6000,0.5143,0,0.3333,0,0
Ex 299,0.9450,0.9450,0.9450,0.8250,0.7333,0.7764,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 300,0.4725,0.4725,0.4725,0.4200,0.7000,0.5250,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 301,0.4050,0.7088,0.5154,0.7500,0.7106,0.7297,0.9000,0.6000,0.7200,0,0.0000,0,0
Ex 302,0.9450,0.9450,0.9450,0.7759,0.7031,0.7377,0.6000,0.9000,0.7200,1,0.0000,0,0
Ex 303,0.9450,0.9450,0.9450,0.7411,0.7637,0.7522,0.7500,0.9000,0.8182,1,0.3333,0,0
Ex 304,0.4725,0.6300,0.5400,0.9000,0.7200,0.8000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 305,0.7560,0.9450,0.8400,0.7579,0.8471,0.8000,0.5400,0.9000,0.6750,0,0.0000,0,0
Ex 306,0.9450,0.3436,0.5040,0.6750,0.6429,0.6585,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 307,0.9450,0.9450,0.9450,0.8527,0.6894,0.7624,0.1000,0.9000,0.1800,1,0.0000,0,0
Ex 308,0.9450,0.9450,0.9450,0.8609,0.7616,0.8082,0.5400,0.5400,0.5400,1,0.4000,0,0
Ex 309,0.5670,0.5670,0.5670,0.6600,0.5824,0.6188,0.4500,0.1800,0.2571,0,0.0000,0,0
Ex 310,0.9450,0.9450,0.9450,0.9000,0.7800,0.8357,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 311,0.7088,0.9450,0.8100,0.8438,0.7942,0.8182,0.9000,0.6000,0.7200,0,0.3333,0,0
Ex 312,0.9450,0.9450,0.9450,0.7875,0.7000,0.7411,0.6000,0.9000,0.7200,1,0.0000,0,0
Ex 313,0.9450,0.6750,0.7875,0.3600,0.4154,0.3857,0.3000,0.1500,0.2000,0,0.0000,0,0
Ex 314,0.7088,0.7088,0.7088,0.8100,0.6750,0.7364,0.3600,0.3600,0.3600,0,0.3333,0,0
Ex 315,0.6300,0.9450,0.7560,0.5539,0.2880,0.3790,0.4500,0.2250,0.3000,0,0.0000,0,0
Ex 316,0.7560,0.7560,0.7560,0.5824,0.6600,0.6188,0.6750,0.6750,0.6750,0,0.2500,0,0
Ex 317,0.6300,0.9450,0.7560,0.7500,0.7500,0.7500,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 318,0.5670,0.9450,0.7088,0.9000,0.6750,0.7714,0.4500,0.4500,0.4500,0,0.6667,0,0
Ex 319,0.1890,0.9450,0.3150,0.9000,0.6300,0.7411,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 320,0.7875,0.9450,0.8591,0.9000,0.7500,0.8182,0.7200,0.9000,0.8000,0,0.4000,0,0
Ex 321,0.6750,0.9450,0.7875,0.6429,0.3461,0.4500,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 322,0.9450,0.6750,0.7875,0.9000,0.4714,0.6188,0.5400,0.3857,0.4500,0,0.0000,0,0
Ex 323,0.5670,0.9450,0.7088,0.4500,0.4500,0.4500,0.6000,0.9000,0.7200,0,0.0000,0,0
Ex 324,0.1718,0.9450,0.2907,0.3857,0.2700,0.3176,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 325,0.6300,0.9450,0.7560,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0,1.0000,1,0
Ex 326,0.6300,0.6300,0.6300,0.9000,0.7313,0.8069,0.4500,0.4500,0.4500,0,0.0000,0,0
Ex 327,0.9450,0.9450,0.9450,0.9000,0.6136,0.7297,0.9000,0.6750,0.7714,1,0.2500,0,0
Ex 328,0.7875,0.7875,0.7875,0.7714,0.7297,0.7500,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 329,0.7560,0.9450,0.8400,0.8308,0.7200,0.7714,0.6750,0.9000,0.7714,0,0.5000,0,0
Ex 330,0.9450,0.5670,0.7088,0.8250,0.4714,0.6000,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 331,0.5670,0.7088,0.6300,0.5728,0.3500,0.4345,0.6000,0.9000,0.7200,0,0.0000,0,0
Ex 332,0.7875,0.6750,0.7269,0.9000,0.5000,0.6429,0.6750,0.3857,0.4909,0,0.0000,0,0
Ex 333,0.5400,0.6300,0.5816,0.9000,0.5100,0.6511,0.4500,0.2571,0.3272,0,0.2500,0,0
Ex 334,0.9450,0.9450,0.9450,0.9000,0.7800,0.8357,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 335,0.4725,0.9450,0.6300,0.8100,0.6750,0.7364,0.9000,0.9000,0.9000,0,0.5000,1,0
Ex 336,0.9450,0.9450,0.9450,0.8455,0.8455,0.8455,0.6000,0.4500,0.5143,1,0.4000,0,0
Ex 337,0.9450,0.9450,0.9450,0.7875,0.7411,0.7637,0.6750,0.5400,0.6000,1,0.4000,0,0
Ex 338,0.7875,0.9450,0.8591,0.8333,0.7258,0.7759,0.6750,0.5400,0.6000,0,0.0000,0,0
Ex 339,0.4725,0.6300,0.5400,0.4091,0.6429,0.5000,0.9000,0.4500,0.6000,0,0.0000,0,0
Ex 340,0.9450,0.7350,0.8269,0.8217,0.7560,0.7875,0.6000,0.4500,0.5143,0,0.4286,0,0
Ex 341,0.4725,0.6300,0.5400,0.9000,0.7000,0.7875,0.9000,0.9000,0.9000,0,0.5000,1,0
Ex 342,0.6300,0.6300,0.6300,0.5400,0.4500,0.4909,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 343,0.7088,0.5670,0.6300,0.6188,0.7616,0.6827,0.3000,0.2250,0.2571,0,0.3333,0,0
Ex 344,0.7875,0.5906,0.6750,0.5250,0.2864,0.3706,0.6000,0.2250,0.3272,0,0.0000,0,0
Ex 345,0.9450,0.5906,0.7269,0.7000,0.6631,0.6811,0.3857,0.3857,0.3857,0,0.0000,0,0
Ex 346,0.3150,0.9450,0.4725,0.4000,0.3272,0.3600,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 347,0.6300,0.4725,0.5400,0.6000,0.5225,0.5586,0.9000,0.0818,0.1500,0,0.0000,0,0
Ex 348,0.3780,0.9450,0.5400,0.7714,0.7714,0.7714,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 349,0.5670,0.9450,0.7088,0.9000,0.8609,0.8800,0.9000,0.9000,0.9000,0,0.6667,1,0
Ex 350,0.6300,0.8100,0.7088,0.9000,0.6618,0.7628,0.3000,0.1800,0.2250,0,0.0000,0,0
Ex 351,0.4050,0.4725,0.4362,0.2000,0.2571,0.2250,0.9000,0.1800,0.3000,0,0.0000,0,0
Ex 352,0.9450,0.9450,0.9450,0.7826,0.6923,0.7347,0.6000,0.4500,0.5143,1,0.2000,0,0
Ex 353,0.5670,0.5670,0.5670,0.7714,0.6750,0.7200,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 354,0.4725,0.6300,0.5400,0.5625,0.6429,0.6000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 355,0.7560,0.7560,0.7560,0.7616,0.5500,0.6387,0.6000,0.3600,0.4500,0,0.0000,0,0
Ex 356,0.6300,0.9450,0.7560,0.6750,0.5400,0.6000,0.4500,0.9000,0.6000,0,0.0000,0,0
Ex 357,0.9450,0.8100,0.8723,0.7616,0.6387,0.6947,0.6000,0.6000,0.6000,0,0.0000,0,0
Ex 358,0.2700,0.9450,0.4200,0.5250,0.3150,0.3937,0.4500,0.9000,0.6000,0,0.0000,0,0
Ex 359,0.5670,0.9450,0.7088,0.7313,0.7313,0.7313,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 360,0.3544,0.9450,0.5154,0.5625,0.5625,0.5625,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 361,0.7560,0.9450,0.8400,0.5040,0.5250,0.5143,0.4500,0.9000,0.6000,0,0.0000,0,0
Ex 362,0.9450,0.9450,0.9450,0.8527,0.8527,0.8527,0.5400,0.9000,0.6750,1,0.3333,0,0
Ex 363,0.7560,0.9450,0.8400,0.8069,0.7313,0.7673,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 364,0.7560,0.9450,0.8400,0.7616,0.7616,0.7616,0.9000,0.6000,0.7200,0,0.5000,0,0
Ex 365,0.9450,0.9450,0.9450,0.8400,0.7000,0.7637,0.6750,0.9000,0.7714,1,0.0000,0,0
Ex 366,0.9450,0.7088,0.8100,0.9000,0.7616,0.8250,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 367,0.5670,0.9450,0.7088,0.9000,0.5684,0.6968,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 368,0.9450,0.5906,0.7269,0.5318,0.6500,0.5850,0.3600,0.2000,0.2571,0,0.0000,0,0
Ex 369,0.3544,0.7088,0.4725,0.7200,0.4500,0.5539,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 370,0.6300,0.7560,0.6873,0.7071,0.5500,0.6188,0.6000,0.3600,0.4500,0,0.2500,0,0
Ex 371,0.7560,0.9450,0.8400,0.9000,0.8419,0.8700,0.6750,0.9000,0.7714,0,0.7500,0,0
Ex 372,0.7560,0.5400,0.6300,0.3375,0.3857,0.3600,0.5400,0.3375,0.4154,0,0.0000,0,0
Ex 373,0.6300,0.5400,0.5816,0.4800,0.3600,0.4114,0.3000,0.1286,0.1800,0,0.0000,0,0
Ex 374,0.8269,0.8269,0.8269,0.7500,0.6666,0.7059,0.5400,0.4500,0.4909,0,0.1429,0,0
Ex 375,0.9450,0.9450,0.9450,0.8229,0.7784,0.8000,0.9000,0.9000,0.9000,1,0.5714,1,0
Ex 376,0.9450,0.5513,0.6963,0.7435,0.7125,0.7277,0.2571,0.1800,0.2118,0,0.1429,0,0
Ex 377,0.9450,0.9450,0.9450,0.6429,0.6429,0.6429,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 378,0.6300,0.3780,0.4725,0.7714,0.7714,0.7714,0.4500,0.1500,0.2250,0,0.0000,0,0
Ex 379,0.9450,0.5670,0.7088,0.9000,0.7714,0.8308,0.9000,0.3000,0.4500,0,0.3333,0,0
Ex 380,0.7560,0.9450,0.8400,0.8000,0.8000,0.8000,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 381,0.9450,0.9450,0.9450,0.6300,0.6300,0.6300,0.6000,0.9000,0.7200,1,0.3333,0,0
Ex 382,0.7088,0.9450,0.8100,0.7800,0.6500,0.7091,0.5400,0.9000,0.6750,0,0.3333,0,0
Ex 383,0.6300,0.9450,0.7560,0.7772,0.7772,0.7772,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 384,0.3780,0.3150,0.3436,0.9000,0.7714,0.8308,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 385,0.7088,0.9450,0.8100,0.8000,0.4500,0.5760,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 386,0.9450,0.9450,0.9450,0.9000,0.7411,0.8129,0.6000,0.9000,0.7200,1,0.0000,0,0
Ex 387,0.9450,0.9450,0.9450,0.9000,0.7875,0.8400,0.9000,0.9000,0.9000,1,0.4000,1,0
Ex 388,0.9450,0.6750,0.7875,0.7800,0.8357,0.8069,0.4500,0.3000,0.3600,0,0.2000,0,0
Ex 389,0.9450,0.7088,0.8100,0.8400,0.7875,0.8129,0.4500,0.3000,0.3600,0,0.3333,0,0
Ex 390,0.9450,0.9450,0.9450,0.7200,0.6750,0.6968,0.0000,0.0000,0.0000,1,0.4000,0,0
Ex 391,0.7088,0.9450,0.8100,0.8400,0.8400,0.8400,0.9000,0.6000,0.7200,0,0.3333,0,0
Ex 392,0.5670,0.7088,0.6300,0.8400,0.7000,0.7637,0.4500,0.4500,0.4500,0,0.0000,0,0
Ex 393,0.7875,0.9450,0.8591,0.7714,0.6750,0.7200,0.3600,0.9000,0.5143,0,0.6000,0,0
Ex 394,0.7560,0.9450,0.8400,0.8625,0.8625,0.8625,0.3000,0.9000,0.4500,0,0.7500,0,0
Ex 395,0.4050,0.9450,0.5670,0.9000,0.8250,0.8609,0.6000,0.9000,0.7200,0,0.6667,0,0
Ex 396,0.7560,0.5400,0.6300,0.9000,0.9000,0.9000,0.0000,0.0000,0.0000,0,1.0000,0,0
Ex 397,0.5400,0.9450,0.6873,0.6923,0.5000,0.5807,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 398,0.7875,0.7875,0.7875,0.9000,0.7942,0.8438,0.7200,0.9000,0.8000,0,0.6000,0,0
Ex 399,0.9450,0.7875,0.8591,0.8572,0.7200,0.7826,0.5143,0.6000,0.5539,0,0.2000,0,0
Ex 400,0.6300,0.6300,0.6300,0.9000,0.8572,0.8780,0.6000,0.3600,0.4500,0,0.7500,0,0
Ex 401,0.9450,0.9450,0.9450,0.7875,0.7000,0.7411,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 402,0.9450,0.8400,0.8895,0.7500,0.7714,0.7606,0.2571,0.6000,0.3600,0,0.1250,0,0
Ex 403,0.7875,0.7875,0.7875,0.8400,0.8129,0.8262,0.5143,0.6000,0.5539,0,0.2000,0,0
Ex 404,0.7560,0.7560,0.7560,0.8500,0.7650,0.8052,0.9000,0.4500,0.6000,0,0.5000,0,0
Ex 405,0.7875,0.5906,0.6750,0.8000,0.6546,0.7200,0.3000,0.2250,0.2571,0,0.0000,0,0
Ex 406,0.7732,0.4725,0.5865,0.9000,0.7385,0.8113,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 407,0.9450,0.9450,0.9450,0.8182,0.6923,0.7500,0.6000,0.9000,0.7200,1,0.3333,0,0
Ex 408,0.9450,0.9450,0.9450,0.9000,0.8400,0.8690,0.9000,0.9000,0.9000,1,0.7500,1,0
Ex 409,0.9450,0.6300,0.7560,0.7200,0.6750,0.6968,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 410,0.9450,0.9450,0.9450,0.8735,0.8027,0.8366,0.3375,0.9000,0.4909,1,0.5000,0,0
Ex 411,0.3150,0.6300,0.4200,0.9000,0.7411,0.8129,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 412,0.7560,0.9450,0.8400,0.7500,0.5294,0.6207,0.3000,0.3000,0.3000,0,0.0000,0,0
Ex 413,0.7088,0.7088,0.7088,0.9000,0.7875,0.8400,0.3000,0.3000,0.3000,0,0.3333,0,0
Ex 414,0.9450,0.9450,0.9450,0.9000,0.7269,0.8042,0.9000,0.7500,0.8182,1,0.5000,0,0
Ex 415,0.4725,0.6300,0.5400,0.9000,0.6923,0.7826,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 416,0.6300,0.3780,0.4725,0.5294,0.3913,0.4500,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 417,0.9450,0.5906,0.7269,0.7500,0.8654,0.8036,0.4500,0.3375,0.3857,0,0.4000,0,0
Ex 418,0.7560,0.9450,0.8400,0.8280,0.7138,0.7667,0.4500,0.9000,0.6000,0,0.2500,0,0
Ex 419,0.9450,0.9450,0.9450,0.7448,0.6546,0.6968,0.5400,0.6750,0.6000,1,0.0000,0,0
Ex 420,0.8400,0.6300,0.7200,0.8000,0.8151,0.8075,0.2571,0.1200,0.1636,0,0.2500,0,0
Ex 421,0.9450,0.9450,0.9450,0.8000,0.8308,0.8151,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 422,0.9450,0.9450,0.9450,0.8709,0.8438,0.8572,0.3600,0.4500,0.4000,1,0.4000,0,0
Ex 423,0.9450,0.5400,0.6873,0.6882,0.7091,0.6985,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 424,0.9450,0.9450,0.9450,0.8590,0.6300,0.7269,0.6000,0.4500,0.5143,1,0.0000,0,0
Ex 425,0.6300,0.8100,0.7088,0.7971,0.7750,0.7859,0.9000,0.5143,0.6546,0,0.5000,0,0
Ex 426,0.9450,0.7560,0.8400,0.8100,0.8527,0.8308,0.6000,0.6000,0.6000,0,0.2500,0,0
Ex 427,0.9450,0.9450,0.9450,0.7759,0.7500,0.7628,0.6750,0.9000,0.7714,1,0.0000,0,0
Ex 428,0.5400,0.7560,0.6300,0.8100,0.5786,0.6750,0.0000,0.0000,0.0000,0,0.2500,0,0
Ex 429,0.6300,0.9450,0.7560,0.8471,0.9000,0.8727,0.4500,0.3000,0.3600,0,0.7500,0,0
Ex 430,0.6300,0.6300,0.6300,0.9000,0.7448,0.8151,0.4500,0.3857,0.4154,0,0.2500,0,0
Ex 431,0.6300,0.6300,0.6300,0.9000,0.8438,0.8709,0.9000,0.4500,0.6000,0,0.7500,0,0
Ex 432,0.7875,0.9450,0.8591,0.7826,0.7500,0.7660,0.6750,0.4500,0.5400,0,0.0000,0,0
Ex 433,0.7560,0.9450,0.8400,0.8100,0.6750,0.7364,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 434,0.9450,0.9450,0.9450,0.8679,0.8100,0.8379,0.5400,0.9000,0.6750,1,0.2000,0,0
Ex 435,0.9450,0.6300,0.7560,0.8625,0.7667,0.8118,0.3600,0.3600,0.3600,0,0.2500,0,0
Ex 436,0.9450,0.7350,0.8269,0.7942,0.3214,0.4576,0.2250,0.2250,0.2250,0,0.0000,0,0
Ex 437,0.7875,0.9450,0.8591,0.9000,0.8640,0.8816,0.3600,0.6000,0.4500,0,0.8000,0,0
Ex 438,0.9450,0.6300,0.7560,0.9000,0.7714,0.8308,0.9000,0.3600,0.5143,0,0.2500,0,0
Ex 439,0.7560,0.7560,0.7560,0.4950,0.5824,0.5351,0.3600,0.4500,0.4000,0,0.0000,0,0
Ex 440,0.3780,0.6300,0.4725,0.7269,0.6517,0.6872,0.4500,0.1286,0.2000,0,0.2500,0,0
Ex 441,0.4725,0.9450,0.6300,0.7616,0.7616,0.7616,0.6000,0.9000,0.7200,0,0.3333,0,0
Ex 442,0.3780,0.5400,0.4447,0.7313,0.5087,0.6000,0.9000,0.2700,0.4154,0,0.0000,0,0
Ex 443,0.1350,0.1350,0.1350,0.6000,0.7200,0.6546,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 444,0.9450,0.9450,0.9450,0.8000,0.7714,0.7854,0.5625,0.9000,0.6923,1,0.0000,0,0
Ex 445,0.8269,0.5088,0.6300,0.6120,0.4781,0.5369,0.7714,0.3000,0.4320,0,0.1429,0,0
Ex 446,0.7875,0.5250,0.6300,0.8217,0.5906,0.6872,0.3600,0.1636,0.2250,0,0.2000,0,0
Ex 447,0.5400,0.7560,0.6300,0.9000,0.6827,0.7764,0.4500,0.2250,0.3000,0,0.0000,0,0
Ex 448,0.8505,0.9450,0.8953,0.7714,0.5023,0.6085,0.7000,0.7000,0.7000,0,0.0000,0,0
Ex 449,0.9450,0.6300,0.7560,0.9000,0.7500,0.8182,0.1286,0.1800,0.1500,0,0.2500,0,0
Ex 450,0.7875,0.9450,0.8591,0.5728,0.5478,0.5600,0.7714,0.9000,0.8308,0,0.0000,0,0
Ex 451,0.5906,0.9450,0.7269,0.9000,0.6666,0.7660,0.9000,0.4500,0.6000,0,0.2000,0,0
Ex 452,0.5670,0.9450,0.7088,0.9000,0.7435,0.8143,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 453,0.3780,0.6300,0.4725,0.9000,0.6300,0.7411,0.9000,0.4500,0.6000,0,0.0000,0,0
Ex 454,0.7875,0.6750,0.7269,0.6750,0.7500,0.7106,0.3600,0.3000,0.3272,0,0.2000,0,0
Ex 455,0.7560,0.9450,0.8400,0.7000,0.5728,0.6300,0.3000,0.3000,0.3000,0,0.5000,0,0
Ex 456,0.8269,0.9450,0.8820,0.8679,0.7839,0.8238,0.3600,0.3000,0.3272,0,0.2857,0,0
Ex 457,0.7350,0.9450,0.8269,0.8590,0.6750,0.7560,0.6000,0.6000,0.6000,0,0.4286,0,0
Ex 458,0.9450,0.7560,0.8400,0.8052,0.6652,0.7286,0.9000,0.6750,0.7714,0,0.2500,0,0
Ex 459,0.7088,0.7088,0.7088,0.7500,0.6923,0.7200,0.9000,0.5400,0.6750,0,0.0000,0,0
Ex 460,0.7088,0.9450,0.8100,0.9000,0.7071,0.7920,0.3000,0.9000,0.4500,0,0.0000,0,0
Ex 461,0.7560,0.6300,0.6873,0.7560,0.7560,0.7560,0.3000,0.1800,0.2250,0,0.0000,0,0
Ex 462,0.9450,0.7088,0.8100,0.7286,0.7286,0.7286,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 463,0.7088,0.9450,0.8100,0.9000,0.6158,0.7313,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 464,0.9450,0.7088,0.8100,0.7714,0.8308,0.8000,0.6750,0.5400,0.6000,0,0.3333,0,0
Ex 465,0.9450,0.9450,0.9450,0.9000,0.6188,0.7333,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 466,0.9450,0.9450,0.9450,0.8500,0.8052,0.8270,0.6000,0.9000,0.7200,1,0.2500,0,0
Ex 467,0.8269,0.7350,0.7782,0.7500,0.7200,0.7347,0.7500,0.5000,0.6000,0,0.0000,0,0
Ex 468,0.4725,0.9450,0.6300,0.7071,0.4714,0.5657,0.4500,0.4500,0.4500,0,0.0000,0,0
Ex 469,0.9450,0.9450,0.9450,0.9000,0.7616,0.8250,0.9000,0.6750,0.7714,1,0.2000,0,0
Ex 470,0.6300,0.8100,0.7088,0.7560,0.7000,0.7269,0.7200,0.5143,0.6000,0,0.1667,0,0
Ex 471,0.4050,0.9450,0.5670,0.8400,0.7411,0.7875,0.6000,0.9000,0.7200,0,0.0000,0,0
Ex 472,0.5670,0.9450,0.7088,0.7200,0.4800,0.5760,0.4500,0.9000,0.6000,0,0.0000,0,0
