Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 269,0.9000,0.9000,0.9000,0.7200,0.6546,0.6857,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 270,0.7200,0.9000,0.8000,0.7875,0.3500,0.4846,0.9000,0.6750,0.7714,0,0.0000,0,0
Ex 271,0.6000,0.6000,0.6000,0.6750,0.5400,0.6000,0.9000,0.4500,0.6000,0,0.0000,0,0
Ex 272,0.9000,0.9000,0.9000,0.7500,0.9000,0.8182,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 273,0.9000,0.9000,0.9000,0.7500,0.5625,0.6429,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 274,0.9000,0.9000,0.9000,0.8471,0.8471,0.8471,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 275,0.9000,0.9000,0.9000,0.8500,0.9000,0.8743,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 276,0.9000,0.7200,0.8000,0.6923,0.7826,0.7347,0.9000,0.5400,0.6750,0,0.5000,0,0
Ex 277,0.9000,0.5143,0.6546,0.7500,0.7500,0.7500,0.3000,0.1500,0.2000,0,0.2500,0,0
Ex 278,0.5400,0.9000,0.6750,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0,1.0000,1,0
Ex 279,0.9000,0.9000,0.9000,0.9000,0.8100,0.8527,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 280,0.9000,0.5143,0.6546,0.7942,0.7942,0.7942,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 281,0.9000,0.9000,0.9000,0.6000,0.3857,0.4695,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 282,0.9000,0.9000,0.9000,0.8438,0.8438,0.8438,0.9000,0.9000,0.9000,1,0.8000,1,0
Ex 283,0.9000,0.9000,0.9000,0.9000,0.7800,0.8357,0.0000,0.0000,0.0000,1,0.6667,0,0
Ex 284,0.6000,0.4500,0.5143,0.6000,0.7200,0.6546,0.9000,0.3000,0.4500,0,0.0000,0,0
Ex 285,0.9000,0.9000,0.9000,0.7616,0.7071,0.7333,0.6000,0.9000,0.7200,1,0.3333,0,0
Ex 286,0.9000,0.6750,0.7714,0.9000,0.9000,0.9000,0.4500,0.3000,0.3600,0,1.0000,0,0
Ex 287,0.5400,0.5400,0.5400,0.7500,0.6000,0.6666,0.9000,0.2250,0.3600,0,0.0000,0,0
Ex 288,0.9000,0.9000,0.9000,0.8250,0.8250,0.8250,0.9000,0.9000,0.9000,1,0.6000,1,0
Ex 289,0.9000,0.9000,0.9000,0.7714,0.9000,0.8308,0.6000,0.9000,0.7200,1,0.6667,0,0
Ex 290,0.9000,0.9000,0.9000,0.8000,0.8000,0.8000,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 291,0.9000,0.6750,0.7714,0.5400,0.5786,0.5586,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 292,0.9000,0.9000,0.9000,0.7364,0.7364,0.7364,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 293,0.9000,0.9000,0.9000,0.9000,0.7942,0.8438,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 294,0.9000,0.9000,0.9000,0.9000,0.7650,0.8270,0.6750,0.9000,0.7714,1,0.5000,0,0
Ex 295,0.9000,0.9000,0.9000,0.8357,0.7313,0.7800,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 296,0.7200,0.6000,0.6546,0.8572,0.9000,0.8780,0.4500,0.1500,0.2250,0,0.7500,0,0
Ex 297,0.9000,0.5400,0.6750,0.9000,0.7000,0.7875,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 298,0.6750,0.9000,0.7714,0.8250,0.7616,0.7920,0.6750,0.9000,0.7714,0,0.3333,0,0
Ex 299,0.9000,0.6000,0.7200,0.8217,0.8217,0.8217,0.9000,0.4500,0.6000,0,0.5000,0,0
Ex 300,0.9000,0.6750,0.7714,0.4235,0.6000,0.4965,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 301,0.5400,0.6750,0.6000,0.7411,0.6631,0.7000,0.9000,0.3000,0.4500,0,0.3333,0,0
Ex 302,0.9000,0.9000,0.9000,0.8438,0.8438,0.8438,0.7200,0.9000,0.8000,1,0.4000,0,0
Ex 303,0.9000,0.9000,0.9000,0.8625,0.6273,0.7263,0.7200,0.7200,0.7200,1,0.1667,0,0
Ex 304,0.9000,0.9000,0.9000,0.7714,0.7714,0.7714,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 305,0.9000,0.9000,0.9000,0.7411,0.7411,0.7411,0.5400,0.9000,0.6750,1,0.5000,0,0
Ex 306,0.9000,0.3272,0.4800,0.9000,0.7286,0.8052,0.0000,0.0000,0.0000,0,0.7500,0,0
Ex 307,0.9000,0.9000,0.9000,0.9000,0.8426,0.8703,0.1800,0.9000,0.3000,1,0.6667,0,0
Ex 308,0.9000,0.9000,0.9000,0.8280,0.7961,0.8118,0.5400,0.5400,0.5400,1,0.4000,0,0
Ex 309,0.4500,0.5400,0.4909,0.7071,0.5824,0.6387,0.4500,0.1800,0.2571,0,0.0000,0,0
Ex 310,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 311,0.6750,0.9000,0.7714,0.9000,0.8471,0.8727,0.9000,0.9000,0.9000,0,0.6667,1,0
Ex 312,0.9000,0.9000,0.9000,0.7714,0.6000,0.6750,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 313,0.9000,0.5143,0.6546,0.6750,0.8100,0.7364,0.3000,0.1500,0.2000,0,0.5000,0,0
Ex 314,0.6750,0.6750,0.6750,0.8100,0.6750,0.7364,0.6000,0.3600,0.4500,0,0.3333,0,0
Ex 315,0.4500,0.4500,0.4500,0.6000,0.2769,0.3790,0.9000,0.2250,0.3600,0,0.0000,0,0
Ex 316,0.6000,0.7200,0.6546,0.7000,0.4200,0.5250,0.9000,0.4500,0.6000,0,0.0000,0,0
Ex 317,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 318,0.6750,0.9000,0.7714,0.9000,0.8250,0.8609,0.4500,0.4500,0.4500,0,0.6667,0,0
Ex 319,0.9000,0.9000,0.9000,0.8182,0.9000,0.8572,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 320,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 321,0.5625,0.9000,0.6923,0.5400,0.3116,0.3951,0.6750,0.6750,0.6750,0,0.0000,0,0
Ex 322,0.9000,0.6429,0.7500,0.7579,0.6857,0.7200,0.9000,0.3857,0.5400,0,0.4000,0,0
Ex 323,0.9000,0.9000,0.9000,0.9000,0.8100,0.8527,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 324,0.4500,0.9000,0.6000,0.7000,0.6300,0.6631,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 325,0.9000,0.9000,0.9000,0.9000,0.7714,0.8308,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 326,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.6000,0.9000,0.7200,1,1.0000,0,0
Ex 327,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.6750,0.7714,1,1.0000,0,0
Ex 328,0.9000,0.7500,0.8182,0.8250,0.8027,0.8137,0.5400,0.6750,0.6000,0,0.2000,0,0
Ex 329,0.9000,0.9000,0.9000,0.8438,0.9000,0.8709,0.6750,0.9000,0.7714,1,0.7500,0,0
Ex 330,0.9000,0.7200,0.8000,0.8500,0.6375,0.7286,0.0000,0.0000,0.0000,0,0.2500,0,0
Ex 331,0.9000,0.6750,0.7714,0.6923,0.5000,0.5807,0.4500,0.4500,0.4500,0,0.0000,0,0
Ex 332,0.9000,0.6429,0.7500,0.8438,0.7500,0.7942,0.6750,0.3857,0.4909,0,0.4000,0,0
Ex 333,0.7200,0.6000,0.6546,0.8679,0.8379,0.8527,0.6750,0.3857,0.4909,0,0.5000,0,0
Ex 334,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 335,0.4500,0.9000,0.6000,0.7364,0.6750,0.7043,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 336,0.9000,0.9000,0.9000,0.8455,0.8455,0.8455,0.9000,0.9000,0.9000,1,0.4000,1,0
Ex 337,0.9000,0.9000,0.9000,0.9000,0.8471,0.8727,0.9000,0.9000,0.9000,1,0.8000,1,0
Ex 338,0.9000,0.9000,0.9000,0.8719,0.9000,0.8857,0.6750,0.5400,0.6000,1,0.8000,0,0
Ex 339,0.9000,0.9000,0.9000,0.4091,0.4500,0.4286,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 340,0.9000,0.7000,0.7875,0.6750,0.5400,0.6000,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 341,0.6000,0.6000,0.6000,0.9000,0.4000,0.5539,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 342,0.9000,0.9000,0.9000,0.8000,0.7200,0.7579,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 343,0.9000,0.7200,0.8000,0.7942,0.9000,0.8438,0.6000,0.4500,0.5143,0,0.7500,0,0
Ex 344,0.9000,0.5625,0.6923,0.6480,0.7043,0.6750,0.4500,0.3375,0.3857,0,0.2000,0,0
Ex 345,0.9000,0.6750,0.7714,0.7125,0.7772,0.7435,0.1800,0.1286,0.1500,0,0.3333,0,0
Ex 346,0.3000,0.9000,0.4500,0.6750,0.4909,0.5684,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 347,0.9000,0.3000,0.4500,0.3937,0.7411,0.5143,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 348,0.6000,0.9000,0.7200,0.7200,0.5143,0.6000,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 349,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 350,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 351,0.7500,0.9000,0.8182,0.8308,0.9000,0.8640,0.9000,0.9000,0.9000,0,0.8000,1,0
Ex 352,0.9000,0.7200,0.8000,0.7714,0.7043,0.7364,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 353,0.5400,0.5400,0.5400,0.8308,0.6750,0.7448,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 354,0.9000,0.9000,0.9000,0.7500,0.8182,0.7826,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 355,0.6000,0.7200,0.6546,0.6429,0.5000,0.5625,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 356,0.9000,0.9000,0.9000,0.8000,0.7200,0.7579,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 357,0.9000,0.6429,0.7500,0.7875,0.7000,0.7411,0.5400,0.4500,0.4909,0,0.0000,0,0
Ex 358,0.3600,0.9000,0.5143,0.8400,0.6300,0.7200,0.9000,0.9000,0.9000,0,0.5000,1,0
Ex 359,0.6750,0.9000,0.7714,0.7313,0.7313,0.7313,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 360,0.9000,0.9000,0.9000,0.6882,0.7313,0.7091,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 361,0.9000,0.9000,0.9000,0.5666,0.6375,0.6000,0.6000,0.9000,0.7200,1,0.0000,0,0
Ex 362,0.9000,0.9000,0.9000,0.8550,0.9000,0.8770,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 363,0.9000,0.9000,0.9000,0.8471,0.9000,0.8727,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 364,0.9000,0.9000,0.9000,0.8357,0.9000,0.8667,0.9000,0.9000,0.9000,1,0.7500,1,0
Ex 365,0.9000,0.9000,0.9000,0.9000,0.8500,0.8743,0.9000,0.9000,0.9000,1,0.7500,1,0
Ex 366,0.9000,0.9000,0.9000,0.8438,0.7942,0.8182,0.4500,0.9000,0.6000,1,0.7500,0,0
Ex 367,0.6750,0.9000,0.7714,0.9000,0.8052,0.8500,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 368,0.9000,0.5625,0.6923,0.7579,0.8000,0.7784,0.4500,0.3000,0.3600,0,0.4000,0,0
Ex 369,0.6750,0.6750,0.6750,0.7875,0.3937,0.5250,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 370,0.9000,0.7200,0.8000,0.9000,0.8500,0.8743,0.6750,0.5400,0.6000,0,0.7500,0,0
Ex 371,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 372,0.5400,0.3857,0.4500,0.4500,0.5250,0.4846,0.3000,0.1125,0.1636,0,0.3333,0,0
Ex 373,0.9000,0.5143,0.6546,0.5400,0.4050,0.4629,0.2250,0.1286,0.1636,0,0.0000,0,0
Ex 374,0.9000,0.7875,0.8400,0.7000,0.7000,0.7000,0.7500,0.7500,0.7500,0,0.1429,0,0
Ex 375,0.9000,0.9000,0.9000,0.7902,0.8757,0.8308,0.9000,0.9000,0.9000,1,0.2857,1,0
Ex 376,0.9000,0.5250,0.6631,0.7667,0.8625,0.8118,0.3000,0.1800,0.2250,0,0.5714,0,0
Ex 377,0.9000,0.9000,0.9000,0.9000,0.6429,0.7500,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 378,0.6750,0.5400,0.6000,0.7500,0.9000,0.8182,0.4500,0.1500,0.2250,0,0.6667,0,0
Ex 379,0.9000,0.7200,0.8000,0.8527,0.5062,0.6353,0.9000,0.3000,0.4500,0,0.2500,0,0
Ex 380,0.9000,0.9000,0.9000,0.8527,0.9000,0.8757,0.6750,0.9000,0.7714,1,0.7500,0,0
Ex 381,0.9000,0.9000,0.9000,0.9000,0.7200,0.8000,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 382,0.9000,0.9000,0.9000,0.8471,0.8000,0.8229,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 383,0.7200,0.9000,0.8000,0.9000,0.8590,0.8790,0.4500,0.3000,0.3600,0,0.7500,0,0
Ex 384,0.9000,0.4500,0.6000,0.9000,0.7942,0.8438,0.4500,0.1500,0.2250,0,0.6667,0,0
Ex 385,0.9000,0.9000,0.9000,0.8250,0.6188,0.7071,0.6000,0.6000,0.6000,1,0.0000,0,0
Ex 386,0.9000,0.9000,0.9000,0.8500,0.9000,0.8743,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 387,0.9000,0.9000,0.9000,0.8640,0.9000,0.8816,0.9000,0.9000,0.9000,1,0.8000,1,0
Ex 388,0.9000,0.6429,0.7500,0.8679,0.8679,0.8679,0.4500,0.3000,0.3600,0,0.8000,0,0
Ex 389,0.9000,0.9000,0.9000,0.8527,0.8100,0.8308,0.6000,0.6000,0.6000,1,0.5000,0,0
Ex 390,0.7500,0.9000,0.8182,0.7411,0.7875,0.7637,0.0000,0.0000,0.0000,0,0.4000,0,0
Ex 391,0.9000,0.9000,0.9000,0.8438,0.9000,0.8709,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 392,0.9000,0.6750,0.7714,0.6631,0.7000,0.6811,0.4500,0.4500,0.4500,0,0.0000,0,0
Ex 393,0.7500,0.9000,0.8182,0.9000,0.5062,0.6480,0.3600,0.9000,0.5143,0,0.0000,0,0
Ex 394,0.9000,0.9000,0.9000,0.8640,0.9000,0.8816,0.6000,0.9000,0.7200,1,0.7500,0,0
Ex 395,0.3000,0.6000,0.4000,0.9000,0.6429,0.7500,0.9000,0.4500,0.6000,0,0.0000,0,0
Ex 396,0.7200,0.5143,0.6000,0.7200,0.9000,0.8000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 397,0.6000,0.9000,0.7200,0.7616,0.5500,0.6387,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 398,0.9000,0.9000,0.9000,0.7714,0.9000,0.8308,0.7200,0.9000,0.8000,1,0.8333,0,0
Ex 399,0.9000,0.7500,0.8182,0.9000,0.8280,0.8625,0.6000,0.6000,0.6000,0,0.6000,0,0
Ex 400,0.9000,0.7500,0.8182,0.8572,0.7200,0.7826,0.6000,0.3600,0.4500,0,0.6000,0,0
Ex 401,0.7200,0.9000,0.8000,0.9000,0.8333,0.8654,0.9000,0.9000,0.9000,0,0.7500,1,0
Ex 402,0.8000,0.8000,0.8000,0.7816,0.8486,0.8137,0.1500,0.3000,0.2000,0,0.5000,0,0
Ex 403,0.9000,0.9000,0.9000,0.8527,0.9000,0.8757,0.9000,0.9000,0.9000,1,0.6667,1,0
Ex 404,0.6750,0.5400,0.6000,0.9000,0.7313,0.8069,0.9000,0.2250,0.3600,0,0.3333,0,0
Ex 405,0.7500,0.5625,0.6429,0.9000,0.7772,0.8341,0.3600,0.2250,0.2769,0,0.8000,0,0
Ex 406,0.7616,0.5500,0.6387,0.8386,0.8022,0.8200,0.0000,0.0000,0.0000,0,0.6364,0,0
Ex 407,0.9000,0.9000,0.9000,0.7500,0.6923,0.7200,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 408,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 409,0.9000,0.6000,0.7200,0.6500,0.7313,0.6882,0.4500,0.3000,0.3600,0,0.5000,0,0
Ex 410,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.3857,0.9000,0.5400,1,1.0000,0,0
Ex 411,0.4500,0.6000,0.5143,0.9000,0.9000,0.9000,0.0000,0.0000,0.0000,0,1.0000,0,0
Ex 412,0.6750,0.6750,0.6750,0.9000,0.9000,0.9000,0.9000,0.3000,0.4500,0,1.0000,0,0
Ex 413,0.6750,0.6750,0.6750,0.9000,0.9000,0.9000,0.4500,0.3000,0.3600,0,1.0000,0,0
Ex 414,0.9000,0.9000,0.9000,0.8550,0.6577,0.7435,0.9000,0.7500,0.8182,1,0.5000,0,0
Ex 415,0.9000,0.9000,0.9000,0.8500,0.8500,0.8500,0.3000,0.9000,0.4500,1,0.6667,0,0
Ex 416,0.9000,0.4500,0.6000,0.9000,0.7839,0.8379,0.4500,0.2077,0.2842,0,0.4000,0,0
Ex 417,0.9000,0.5625,0.6923,0.9000,0.9000,0.9000,0.4500,0.3375,0.3857,0,1.0000,0,0
Ex 418,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.6000,0.9000,0.7200,1,1.0000,0,0
Ex 419,0.9000,0.9000,0.9000,0.8036,0.6818,0.7377,0.3857,0.6750,0.4909,1,0.4000,0,0
Ex 420,0.7200,0.6000,0.6546,0.8471,0.8151,0.8308,0.7714,0.3600,0.4909,0,0.5000,0,0
Ex 421,0.9000,0.9000,0.9000,0.6000,0.6231,0.6113,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 422,0.9000,0.9000,0.9000,0.8719,0.8719,0.8719,0.6000,0.9000,0.7200,1,0.8000,0,0
Ex 423,0.7200,0.5143,0.6000,0.7784,0.8727,0.8229,0.0000,0.0000,0.0000,0,0.2500,0,0
Ex 424,0.9000,0.9000,0.9000,0.8438,0.9000,0.8709,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 425,0.9000,0.9000,0.9000,0.8775,0.8775,0.8775,0.6750,0.7714,0.7200,1,0.7143,0,0
Ex 426,0.9000,0.7200,0.8000,0.7500,0.7106,0.7297,0.9000,0.6000,0.7200,0,0.0000,0,0
Ex 427,0.9000,0.9000,0.9000,0.8690,0.8400,0.8543,0.6429,0.7500,0.6923,1,0.6667,0,0
Ex 428,0.7200,0.7200,0.7200,0.7500,0.3214,0.4500,0.3000,0.2250,0.2571,0,0.0000,0,0
Ex 429,0.7200,0.9000,0.8000,0.7942,0.8438,0.8182,0.9000,0.9000,0.9000,0,0.2500,1,0
Ex 430,0.6000,0.6000,0.6000,0.8700,0.9000,0.8848,0.9000,0.3857,0.5400,0,0.7500,0,0
Ex 431,0.7200,0.6000,0.6546,0.8308,0.6750,0.7448,0.9000,0.4500,0.6000,0,0.5000,0,0
Ex 432,0.9000,0.9000,0.9000,0.9000,0.7875,0.8400,0.6000,0.3000,0.4000,1,0.4000,0,0
Ex 433,0.9000,0.9000,0.9000,0.9000,0.7500,0.8182,0.9000,0.9000,0.9000,1,0.5000,1,0
Ex 434,0.9000,0.9000,0.9000,0.8709,0.9000,0.8852,0.4500,0.9000,0.6000,1,0.8000,0,0
Ex 435,0.7500,0.7500,0.7500,0.9000,0.8455,0.8719,0.4500,0.5400,0.4909,0,0.6000,0,0
Ex 436,0.7200,0.8000,0.7579,0.9000,0.2454,0.3857,0.1500,0.1125,0.1286,0,0.0000,0,0
Ex 437,0.7500,0.9000,0.8182,0.9000,0.9000,0.9000,0.5400,0.9000,0.6750,0,1.0000,0,0
Ex 438,0.9000,0.6000,0.7200,0.9000,0.7286,0.8052,0.9000,0.2700,0.4154,0,0.7500,0,0
Ex 439,0.6000,0.7200,0.6546,0.5250,0.3316,0.4064,0.9000,0.6750,0.7714,0,0.0000,0,0
Ex 440,0.9000,0.7500,0.8182,0.7540,0.8455,0.7971,0.9000,0.6429,0.7500,0,0.4000,0,0
Ex 441,0.9000,0.9000,0.9000,0.9000,0.8308,0.8640,0.6000,0.9000,0.7200,1,0.6667,0,0
Ex 442,0.4500,0.5143,0.4800,0.7043,0.7043,0.7043,0.9000,0.3600,0.5143,0,0.2500,0,0
Ex 443,0.4500,0.2571,0.3272,0.8182,0.8182,0.8182,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 444,0.9000,0.9000,0.9000,0.8100,0.8679,0.8379,0.9000,0.9000,0.9000,1,0.4000,1,0
Ex 445,0.9000,0.4846,0.6300,0.6000,0.5807,0.5901,0.6429,0.2500,0.3600,0,0.2857,0,0
Ex 446,0.7714,0.6000,0.6750,0.8069,0.6158,0.6985,0.7200,0.3272,0.4500,0,0.3333,0,0
Ex 447,0.5400,0.5400,0.5400,0.9000,0.8217,0.8590,0.4500,0.2250,0.3000,0,0.6667,0,0
Ex 448,0.5625,0.5000,0.5294,0.8333,0.8654,0.8491,0.6000,0.2000,0.3000,0,0.8000,0,0
Ex 449,0.9000,0.7500,0.8182,0.8690,0.9000,0.8843,0.1800,0.1800,0.1800,0,0.8000,0,0
Ex 450,0.9000,0.9000,0.9000,0.9000,0.8609,0.8800,0.9000,0.7500,0.8182,1,0.8000,0,0
Ex 451,0.9000,0.7200,0.8000,0.9000,0.8280,0.8625,0.2250,0.2250,0.2250,0,0.5000,0,0
Ex 452,0.9000,0.9000,0.9000,0.9000,0.8217,0.8590,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 453,0.4500,0.6000,0.5143,0.7875,0.6300,0.7000,0.9000,0.4500,0.6000,0,0.0000,0,0
Ex 454,0.9000,0.6429,0.7500,0.6954,0.8500,0.7650,0.3600,0.3000,0.3272,0,0.6000,0,0
Ex 455,0.7200,0.9000,0.8000,0.5143,0.3272,0.4000,0.3000,0.3000,0.3000,0,0.2500,0,0
Ex 456,0.7875,0.9000,0.8400,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0,1.0000,1,0
Ex 457,0.9000,0.9000,0.9000,0.8036,0.8036,0.8036,0.7714,0.9000,0.8308,1,0.5714,0,0
Ex 458,0.9000,0.7200,0.8000,0.7616,0.8609,0.8082,0.9000,0.6750,0.7714,0,0.2500,0,0
Ex 459,0.9000,0.9000,0.9000,0.9000,0.8438,0.8709,0.5400,0.5400,0.5400,1,0.7500,0,0
Ex 460,0.5400,0.9000,0.6750,0.9000,0.8357,0.8667,0.4500,0.9000,0.6000,0,0.6667,0,0
Ex 461,0.9000,0.6000,0.7200,0.7759,0.9000,0.8333,0.3000,0.1800,0.2250,0,0.7500,0,0
Ex 462,0.9000,0.6750,0.7714,0.8182,0.8572,0.8372,0.4500,0.3000,0.3600,0,0.3333,0,0
Ex 463,0.6750,0.9000,0.7714,0.9000,0.6631,0.7637,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 464,0.9000,0.9000,0.9000,0.9000,0.5400,0.6750,0.6750,0.5400,0.6000,1,0.0000,0,0
Ex 465,0.9000,0.9000,0.9000,0.8400,0.7875,0.8129,0.9000,0.9000,0.9000,1,0.3333,1,0
Ex 466,0.9000,0.9000,0.9000,0.8550,0.9000,0.8770,0.6000,0.9000,0.7200,1,0.7500,0,0
Ex 467,0.9000,0.7000,0.7875,0.7448,0.8640,0.8000,0.6429,0.5000,0.5625,0,0.5714,0,0
Ex 468,0.6750,0.9000,0.7714,0.7071,0.4714,0.5657,0.4500,0.4500,0.4500,0,0.3333,0,0
Ex 469,0.9000,0.9000,0.9000,0.9000,0.6923,0.7826,0.9000,0.9000,0.9000,1,0.2000,1,0
Ex 470,0.7714,0.7714,0.7714,0.7071,0.7333,0.7200,0.7200,0.5143,0.6000,0,0.3333,0,0
Ex 471,0.5400,0.9000,0.6750,0.9000,0.7942,0.8438,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 472,0.6750,0.9000,0.7714,0.7071,0.6600,0.6827,0.4500,0.9000,0.6000,0,0.0000,0,0
