Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 324,0.3333,1.0000,0.5000,0.5714,0.4000,0.4706,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 325,0.6667,1.0000,0.8000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,1.0000,1,0
Ex 326,0.7500,1.0000,0.8571,0.7857,0.5789,0.6667,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 327,0.5714,1.0000,0.7273,0.8750,0.6364,0.7368,1.0000,0.2500,0.4000,0,0.5000,0,0
Ex 328,0.7143,0.8333,0.7692,0.8571,0.6486,0.7385,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 329,0.5000,1.0000,0.6667,0.7500,0.6000,0.6667,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 330,0.8000,0.8000,0.8000,0.8000,0.5000,0.6154,0.5000,0.2500,0.3333,0,0.0000,0,0
Ex 331,0.6000,0.7500,0.6667,0.6364,0.3889,0.4828,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 332,0.8571,0.8571,0.8571,0.6087,0.7000,0.6512,0.6667,0.2857,0.4000,0,0.0000,0,0
Ex 333,0.6000,0.5000,0.5455,0.7000,0.2800,0.4000,1.0000,0.1429,0.2500,0,0.0000,0,0
Ex 334,0.6000,1.0000,0.7500,0.8000,0.8000,0.8000,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 335,0.4000,1.0000,0.5714,0.7857,0.9167,0.8462,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 336,1.0000,1.0000,1.0000,0.9643,0.8182,0.8852,0.6667,0.5000,0.5714,1,0.4000,0,0
Ex 337,0.8000,0.8000,0.8000,0.6250,0.7692,0.6897,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 338,0.8333,1.0000,0.9091,0.8889,0.7742,0.8276,1.0000,0.4000,0.5714,0,0.2000,0,0
Ex 339,0.3333,0.6667,0.4444,0.2000,0.2857,0.2353,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 340,0.8750,0.7778,0.8235,0.4583,0.4400,0.4490,0.6667,0.2500,0.3636,0,0.0000,0,0
Ex 341,0.6667,0.6667,0.6667,0.5556,0.5556,0.5556,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 342,1.0000,1.0000,1.0000,0.4118,0.7000,0.5185,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 343,1.0000,0.8000,0.8889,0.5789,0.7333,0.6471,0.5000,0.2500,0.3333,0,0.0000,0,0
Ex 344,0.7143,0.6250,0.6667,0.6000,0.4091,0.4865,1.0000,0.2500,0.4000,0,0.0000,0,0
Ex 345,0.8750,0.8750,0.8750,0.7500,0.6250,0.6818,1.0000,0.4286,0.6000,0,0.1429,0,0
Ex 346,0.3333,1.0000,0.5000,0.5455,0.5455,0.5455,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 347,0.6364,0.5833,0.6087,0.4615,0.4286,0.4444,1.0000,0.1818,0.3077,0,0.0000,0,0
Ex 348,0.5000,1.0000,0.6667,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 349,1.0000,1.0000,1.0000,1.0000,0.8261,0.9048,1.0000,0.5000,0.6667,1,0.3333,0,0
Ex 350,0.8750,1.0000,0.9333,0.8611,0.7949,0.8267,0.6667,0.4000,0.5000,0,0.1429,0,0
Ex 351,0.5556,1.0000,0.7143,0.5714,0.6667,0.6154,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 352,0.7143,1.0000,0.8333,0.8696,0.7692,0.8163,1.0000,0.7500,0.8571,0,0.4000,0,0
Ex 353,0.6250,1.0000,0.7692,0.4444,0.3478,0.3902,0.5000,0.2500,0.3333,0,0.0000,0,0
Ex 354,0.5000,0.6667,0.5714,0.8333,0.7143,0.7692,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 355,0.8333,1.0000,0.9091,0.7143,0.6818,0.6977,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 356,0.4000,1.0000,0.5714,0.8333,0.5000,0.6250,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 357,0.7500,0.8571,0.8000,0.7778,0.6774,0.7241,1.0000,0.5000,0.6667,0,0.1667,0,0
Ex 358,0.2857,1.0000,0.4444,0.1429,0.0500,0.0741,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 359,0.6000,1.0000,0.7500,0.7143,0.6250,0.6667,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 360,0.4286,1.0000,0.6000,0.4000,0.3750,0.3871,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 361,0.6667,1.0000,0.8000,0.5000,0.4167,0.4545,0.6667,1.0000,0.8000,0,0.0000,0,0
Ex 362,0.7500,1.0000,0.8571,0.9474,0.9474,0.9474,1.0000,0.3333,0.5000,0,0.3333,0,0
Ex 363,0.8000,1.0000,0.8889,1.0000,0.8125,0.8966,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 364,1.0000,1.0000,1.0000,0.7333,0.8462,0.7857,1.0000,0.6667,0.8000,1,0.0000,0,0
Ex 365,0.8000,1.0000,0.8889,0.7857,0.6111,0.6875,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 366,1.0000,1.0000,1.0000,0.6500,0.7647,0.7027,0.5000,0.5000,0.5000,1,0.2500,0,0
Ex 367,0.4286,1.0000,0.6000,0.7895,0.7895,0.7895,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 368,1.0000,0.7500,0.8571,0.5217,0.6000,0.5581,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 369,0.5714,1.0000,0.7273,0.5789,0.5500,0.5641,1.0000,0.3333,0.5000,0,0.2500,0,0
Ex 370,0.7143,1.0000,0.8333,0.8889,0.7619,0.8205,0.5000,0.2000,0.2857,0,0.2000,0,0
Ex 371,0.8000,1.0000,0.8889,1.0000,0.7097,0.8302,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 372,0.6000,0.4286,0.5000,0.2000,0.1667,0.1818,0.5000,0.1250,0.2000,0,0.0000,0,0
Ex 373,0.5714,0.5714,0.5714,0.6667,0.4000,0.5000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 374,1.0000,0.7500,0.8571,0.4583,0.4583,0.4583,0.6667,0.3333,0.4444,0,0.0000,0,0
Ex 375,1.0000,1.0000,1.0000,0.9167,0.8919,0.9041,1.0000,0.6667,0.8000,1,0.4286,0,0
Ex 376,0.8000,0.6667,0.7273,0.5526,0.8077,0.6563,0.4286,0.3000,0.3529,0,0.0000,0,0
Ex 377,1.0000,1.0000,1.0000,0.5455,0.8571,0.6667,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 378,0.5000,0.4000,0.4444,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0,1.0000,0,0
Ex 379,1.0000,0.8000,0.8889,0.9130,0.6562,0.7636,0.5000,0.1667,0.2500,0,0.0000,0,0
Ex 380,1.0000,1.0000,1.0000,0.8235,0.7778,0.8000,1.0000,0.6667,0.8000,1,0.2500,0,0
Ex 381,1.0000,1.0000,1.0000,0.3077,0.4000,0.3478,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 382,0.7500,1.0000,0.8571,0.7273,0.4444,0.5517,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 383,0.6667,1.0000,0.8000,0.8400,0.9545,0.8936,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 384,0.8571,1.0000,0.9231,0.5909,0.5200,0.5532,0.7500,0.5000,0.6000,0,0.1667,0,0
Ex 385,0.6000,1.0000,0.7500,1.0000,0.5000,0.6667,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 386,1.0000,1.0000,1.0000,1.0000,0.8235,0.9032,1.0000,0.5000,0.6667,1,0.0000,0,0
Ex 387,1.0000,1.0000,1.0000,0.8261,0.7917,0.8085,0.6667,0.5000,0.5714,1,0.2000,0,0
Ex 388,1.0000,0.8571,0.9231,0.7368,0.9333,0.8235,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 389,0.6000,0.7500,0.6667,0.5882,0.6250,0.6061,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 390,1.0000,1.0000,1.0000,0.5000,0.6875,0.5789,0.3333,0.5000,0.4000,1,0.0000,0,0
Ex 391,0.7500,1.0000,0.8571,0.9167,0.7333,0.8148,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 392,0.5714,1.0000,0.7273,0.5000,0.4762,0.4878,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 393,0.7143,1.0000,0.8333,0.4800,0.7500,0.5854,0.3333,0.5000,0.4000,0,0.0000,0,0
Ex 394,0.8000,1.0000,0.8889,0.9524,0.8333,0.8889,0.5000,0.5000,0.5000,0,0.2500,0,0
Ex 395,0.6000,1.0000,0.7500,0.9000,0.7500,0.8182,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 396,0.5714,0.5714,0.5714,0.5385,0.8750,0.6667,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 397,0.4444,1.0000,0.6154,0.6667,0.5556,0.6061,1.0000,0.6667,0.8000,0,0.2500,0,0
Ex 398,0.8571,1.0000,0.9231,0.6400,0.8889,0.7442,1.0000,1.0000,1.0000,0,0.1667,1,0
Ex 399,0.7143,0.8333,0.7692,0.9048,0.7600,0.8261,0.8000,0.6667,0.7273,0,0.0000,0,0
Ex 400,0.5714,0.6667,0.6154,0.7826,0.8571,0.8182,1.0000,0.2000,0.3333,0,0.0000,0,0
Ex 401,0.8000,1.0000,0.8889,0.7500,0.8889,0.8136,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 402,0.6429,1.0000,0.7826,0.7333,0.5946,0.6567,0.3333,0.3333,0.3333,0,0.1111,0,0
Ex 403,0.7143,0.8333,0.7692,0.9630,0.8387,0.8966,1.0000,0.3333,0.5000,0,0.2000,0,0
Ex 404,0.8000,0.8000,0.8000,0.6667,0.7000,0.6829,0.5000,0.2500,0.3333,0,0.0000,0,0
Ex 405,0.8750,0.8750,0.8750,0.6897,0.6897,0.6897,0.7500,0.3750,0.5000,0,0.2857,0,0
Ex 407,1.0000,1.0000,1.0000,0.7333,0.8462,0.7857,1.0000,1.0000,1.0000,1,0.3333,1,0
Ex 408,1.0000,1.0000,1.0000,0.8000,0.8000,0.8000,1.0000,0.5000,0.6667,1,0.2500,0,0
Ex 409,0.8333,0.8333,0.8333,0.6842,0.6842,0.6842,1.0000,0.3333,0.5000,0,0.2000,0,0
Ex 410,0.6667,0.7500,0.7059,0.5676,0.7241,0.6364,0.3333,0.3333,0.3333,0,0.0000,0,0
Ex 411,0.3333,1.0000,0.5000,0.9091,0.3704,0.5263,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 412,0.6667,1.0000,0.8000,0.9375,0.8824,0.9091,0.5000,0.3333,0.4000,0,0.2500,0,0
Ex 413,0.8000,1.0000,0.8889,0.6667,0.6667,0.6667,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 414,1.0000,1.0000,1.0000,1.0000,0.6538,0.7907,1.0000,0.6667,0.8000,1,0.3333,0,0
Ex 415,0.7500,1.0000,0.8571,0.8571,0.6667,0.7500,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 416,0.8333,0.5000,0.6250,0.7586,0.7333,0.7458,1.0000,0.2308,0.3750,0,0.2000,0,0
Ex 417,1.0000,0.7500,0.8571,0.9091,0.7143,0.8000,0.2500,0.1250,0.1667,0,0.0000,0,0
Ex 418,0.5000,1.0000,0.6667,0.8400,0.7241,0.7778,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 419,0.8333,1.0000,0.9091,0.9565,0.6667,0.7857,0.7500,0.7500,0.7500,0,0.2000,0,0
Ex 420,0.8462,0.9167,0.8800,0.7273,0.6780,0.7018,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 421,0.5000,0.6667,0.5714,0.9412,0.8889,0.9143,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 422,1.0000,1.0000,1.0000,0.9615,0.7812,0.8621,0.6667,0.5000,0.5714,1,0.0000,0,0
Ex 423,0.7500,0.8571,0.8000,0.7105,0.6585,0.6835,0.6667,0.3333,0.4444,0,0.0000,0,0
Ex 424,0.8000,1.0000,0.8889,0.9474,0.6000,0.7347,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 425,1.0000,1.0000,1.0000,0.6364,0.5250,0.5753,0.7500,0.4286,0.5455,1,0.0000,0,0
Ex 426,0.5714,0.8000,0.6667,0.8667,0.6842,0.7647,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 427,1.0000,1.0000,1.0000,0.8387,0.8667,0.8525,1.0000,0.5000,0.6667,1,0.5000,0,0
Ex 428,0.5000,0.6000,0.5455,0.1000,0.1250,0.1111,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 429,0.8000,1.0000,0.8889,0.9231,0.7500,0.8276,1.0000,0.6667,0.8000,0,0.2500,0,0
Ex 430,0.6250,0.8333,0.7143,0.6667,0.5714,0.6154,1.0000,0.2857,0.4444,0,0.0000,0,0
Ex 431,0.7143,0.8333,0.7692,0.5789,0.5238,0.5500,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 432,0.8333,1.0000,0.9091,0.5833,0.5833,0.5833,1.0000,0.3333,0.5000,0,0.2000,0,0
Ex 433,0.6000,0.7500,0.6667,0.8421,0.8000,0.8205,1.0000,0.2500,0.4000,0,0.0000,0,0
Ex 434,0.8333,1.0000,0.9091,1.0000,0.8333,0.9091,0.6667,0.6667,0.6667,0,0.0000,0,0
Ex 435,0.8571,1.0000,0.9231,0.9048,0.5429,0.6786,0.6667,0.4000,0.5000,0,0.0000,0,0
Ex 436,0.8571,0.6667,0.7500,0.6957,0.4000,0.5079,0.3333,0.1250,0.1818,0,0.0000,0,0
Ex 437,0.8333,1.0000,0.9091,0.9130,0.8400,0.8750,1.0000,0.6667,0.8000,0,0.4000,0,0
Ex 438,1.0000,0.8333,0.9091,0.8333,0.5357,0.6522,1.0000,0.3000,0.4615,0,0.0000,0,0
Ex 439,0.6667,0.8000,0.7273,0.5000,0.5294,0.5143,0.6667,0.5000,0.5714,0,0.0000,0,0
Ex 440,0.5000,0.5000,0.5000,0.9286,0.5200,0.6667,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 441,0.4286,1.0000,0.6000,0.8333,0.7692,0.8000,1.0000,0.5000,0.6667,0,0.3333,0,0
Ex 442,0.6250,0.7143,0.6667,0.6087,0.4516,0.5185,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 443,0.4286,0.4286,0.4286,0.7857,0.8462,0.8148,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 444,1.0000,1.0000,1.0000,0.8846,0.8214,0.8519,1.0000,0.6000,0.7500,1,0.0000,0,0
Ex 445,0.7500,0.4615,0.5714,0.3077,0.2759,0.2909,0.3333,0.0556,0.0952,0,0.0000,0,0
Ex 446,0.7500,0.6667,0.7059,0.8462,0.5789,0.6875,1.0000,0.2727,0.4286,0,0.0000,0,0
Ex 447,0.5000,0.8000,0.6154,0.8095,0.6296,0.7083,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 448,0.7500,0.6667,0.7059,0.7407,0.6667,0.7018,0.6667,0.2222,0.3333,0,0.0000,0,0
Ex 449,0.8571,1.0000,0.9231,0.6250,0.6667,0.6452,1.0000,0.6000,0.7500,0,0.0000,0,0
Ex 450,0.8333,1.0000,0.9091,0.6818,0.6522,0.6667,1.0000,0.3333,0.5000,0,0.2000,0,0
Ex 451,0.8333,1.0000,0.9091,0.8148,0.8148,0.8148,1.0000,0.5000,0.6667,0,0.2000,0,0
Ex 452,0.6000,1.0000,0.7500,0.9474,0.7826,0.8571,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 453,0.5000,0.6667,0.5714,0.6250,0.5000,0.5556,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 454,0.7143,0.7143,0.7143,0.6818,0.8333,0.7500,0.5000,0.1667,0.2500,0,0.0000,0,0
Ex 455,0.6667,1.0000,0.8000,0.5333,0.7273,0.6154,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 456,0.7500,0.8571,0.8000,0.9000,0.6923,0.7826,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 457,1.0000,1.0000,1.0000,1.0000,0.5357,0.6977,0.5000,0.3333,0.4000,1,0.0000,0,0
Ex 458,0.6667,0.8000,0.7273,0.8889,0.6957,0.7805,1.0000,0.7500,0.8571,0,0.0000,0,0
Ex 459,0.8000,1.0000,0.8889,0.7000,0.8750,0.7778,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 460,0.6000,1.0000,0.7500,0.8462,0.7857,0.8148,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 461,0.7143,0.8333,0.7692,0.8077,0.7500,0.7778,0.6667,0.4000,0.5000,0,0.0000,0,0
Ex 462,0.6000,0.7500,0.6667,0.8000,0.7619,0.7805,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 463,0.6000,1.0000,0.7500,0.9167,0.5789,0.7097,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 464,1.0000,0.7500,0.8571,0.5500,0.8462,0.6667,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 465,1.0000,1.0000,1.0000,0.8125,0.8125,0.8125,0.5000,0.5000,0.5000,1,0.0000,0,0
Ex 466,0.6667,1.0000,0.8000,0.8667,0.6842,0.7647,0.0000,0.0000,0.0000,0,0.2500,0,0
Ex 467,1.0000,0.7778,0.8750,0.7097,0.9167,0.8000,1.0000,0.5556,0.7143,0,0.1429,0,0
Ex 468,0.5000,1.0000,0.6667,0.6000,0.4286,0.5000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 469,0.7143,1.0000,0.8333,0.8800,0.8462,0.8627,1.0000,0.5000,0.6667,0,0.2000,0,0
Ex 470,0.7500,0.8571,0.8000,0.7727,0.6538,0.7083,1.0000,0.2857,0.4444,0,0.0000,0,0
Ex 471,0.6000,1.0000,0.7500,0.8571,0.7059,0.7742,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 472,0.6000,1.0000,0.7500,0.8182,0.6000,0.6923,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 473,0.6667,1.0000,0.8000,0.8500,0.7727,0.8095,0.5000,0.5000,0.5000,0,0.2500,0,0
